"lat","name"
367.040610406548,"AF662S2F"
367.041069734842,"AF663S0W"
367.041089851409,"AF664S1W"
367.042079754174,"AF665S2W"
367.043989989907,"AF666S1W"
367.044190317392,"AF667S1W"
367.044219654053,"AF668S1W"
367.044089734554,"AF669S3W"
367.047050222754,"AF670S3F"
367.052100319415,"AF672V2W"
367.049979697913,"AF673S3W"
367.052260413766,"AF673Y3F"
367.053299769759,"AF674S2W"
