"lat","name"
396.939139813185,"AF024S0"
396.92577989772,"AF025S0"
396.931030321866,"AF026S3"
396.922469884157,"AF027S1W"
396.924479864538,"AF028S2F"
396.929440274835,"AF029S3F"
