"lat","name"
367.048330139369,"HP757S0W"
367.053149733692,"HP758S2F"
367.057290393859,"HP760S0F"
367.048340197653,"HP761S1W"
367.047519609332,"HP762S3F"
367.048839759082,"HP764S1W"
367.048879992217,"HP765S2W"
367.048829700798,"HP766S2F"
367.039730306715,"HP770S1W"
367.040120065212,"HP771S0W"
367.040000203997,"HP772S0W"
367.042969912291,"HP773S2W"
367.044849973172,"HP775S2F"
367.045440059155,"HP777S1W"
367.046740092337,"HP778S0F"
